NN;flatFileRowCounterr;nMaxx;tSeqDB;bTermDB;vertexDBVertex;vertexDegreeDB;vertexScalarDB;vertexDB;targetEvaluate
2;-1;4;1;1;0 3 -1 0 0;-1;3;0 3 -1 0 0;4
